2017-02-15 21:03:13,251 - logger1 - INFO - read parameters successful
2017-02-15 21:03:13,298 - logger1 - INFO - create input_data_dict successful
2017-02-15 21:03:13,298 - logger1 - INFO - feature_pos_dict: defaultdict(<function GeneticAlgorithm.create_feature_pos_dict.<locals>.<lambda> at 0x000000EC9BAC8730>, {'9': {'name': 'percent_change_volume_over_last_wek', 'pos': [(15, 16), (16, 18), (18, 19), (19, 27), (27, 31)]}, '8': {'name': 'percent_change_price', 'pos': [(0, 1), (1, 3), (3, 4), (4, 8), (8, 15)]}, '15': {'name': 'percent_return_next_dividend', 'pos': [(41, 42), (42, 44), (44, 44), (44, 46), (46, 56)]}, '14': {'name': 'days_to_next_dividend', 'pos': [(31, 32), (32, 34), (34, 34), (34, 41), (41, 41)]}})
2017-02-15 21:03:13,298 - logger1 - DEBUG - ============get_classification_result START!!============
2017-02-15 21:03:13,298 - logger1 - DEBUG - chromosome_bits: [1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]
2017-02-15 21:03:13,298 - logger1 - DEBUG - solution name: 0
2017-02-15 21:03:13,298 - logger1 - DEBUG - date:2011-01-14, stock:XOM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-26.89580899, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:05:01,926 - logger1 - DEBUG - date:2011-04-29, stock:MRK, feature_name:days_to_next_dividend, data_feature_value:45.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:01,926 - logger1 - DEBUG - date:2011-04-29, stock:MRK, feature_name:percent_return_next_dividend, data_feature_value:1.05702, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:01,926 - logger1 - DEBUG - date:2011-04-29, stock:MRK, feature_name:percent_change_volume_over_last_wek, data_feature_value:77.7821741, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:01,926 - logger1 - DEBUG - date:2011-04-29, stock:GE, feature_name:percent_change_price, data_feature_value:1.53923, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:01,926 - logger1 - DEBUG - date:2011-04-29, stock:GE, feature_name:days_to_next_dividend, data_feature_value:48.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:01,926 - logger1 - DEBUG - date:2011-04-29, stock:GE, feature_name:percent_return_next_dividend, data_feature_value:0.684597, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:01,942 - logger1 - DEBUG - date:2011-04-29, stock:GE, feature_name:percent_change_volume_over_last_wek, data_feature_value:53.30701978, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:01,942 - logger1 - DEBUG - date:2011-04-29, stock:MSFT, feature_name:percent_change_price, data_feature_value:1.40845, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:01,942 - logger1 - DEBUG - date:2011-04-29, stock:MSFT, feature_name:days_to_next_dividend, data_feature_value:18.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:01,942 - logger1 - DEBUG - date:2011-04-29, stock:MSFT, feature_name:percent_return_next_dividend, data_feature_value:0.617284, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:01,942 - logger1 - DEBUG - date:2011-04-29, stock:MSFT, feature_name:percent_change_volume_over_last_wek, data_feature_value:249.9840555, solution_feature_value:116.1, operator: 11 is_satisfied:True
2017-02-15 21:05:01,942 - logger1 - DEBUG - date:2011-04-29, stock:MCD, feature_name:percent_change_price, data_feature_value:1.50356, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:01,942 - logger1 - DEBUG - date:2011-04-29, stock:MCD, feature_name:days_to_next_dividend, data_feature_value:28.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:01,942 - logger1 - DEBUG - date:2011-04-29, stock:MCD, feature_name:percent_return_next_dividend, data_feature_value:0.778955, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:01,942 - logger1 - DEBUG - date:2011-04-29, stock:MCD, feature_name:percent_change_volume_over_last_wek, data_feature_value:29.37571897, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:01,942 - logger1 - DEBUG - date:2011-04-29, stock:CAT, feature_name:percent_change_price, data_feature_value:5.64811, solution_feature_value:3.3, operator: 01 is_satisfied:False
2017-02-15 21:05:01,957 - logger1 - DEBUG - date:2011-04-29, stock:CAT, feature_name:days_to_next_dividend, data_feature_value:80.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 21:05:01,957 - logger1 - DEBUG - date:2011-04-29, stock:CAT, feature_name:percent_return_next_dividend, data_feature_value:0.398579, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:01,957 - logger1 - DEBUG - date:2011-04-29, stock:CAT, feature_name:percent_change_volume_over_last_wek, data_feature_value:44.21281068, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:01,957 - logger1 - DEBUG - date:2011-04-29, stock:JPM, feature_name:percent_change_price, data_feature_value:2.19485, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:01,957 - logger1 - DEBUG - date:2011-04-29, stock:JPM, feature_name:days_to_next_dividend, data_feature_value:63.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:01,957 - logger1 - DEBUG - date:2011-04-29, stock:JPM, feature_name:percent_return_next_dividend, data_feature_value:0.547885, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:01,957 - logger1 - DEBUG - date:2011-04-29, stock:JPM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-5.234805589, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:01,957 - logger1 - DEBUG - date:2011-04-29, stock:T, feature_name:percent_change_price, data_feature_value:1.46723, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:01,957 - logger1 - DEBUG - date:2011-04-29, stock:T, feature_name:days_to_next_dividend, data_feature_value:68.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:01,957 - logger1 - DEBUG - date:2011-04-29, stock:T, feature_name:percent_return_next_dividend, data_feature_value:1.38175, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:01,973 - logger1 - DEBUG - date:2011-04-29, stock:T, feature_name:percent_change_volume_over_last_wek, data_feature_value:46.72672909, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:01,973 - logger1 - DEBUG - date:2011-04-29, stock:MMM, feature_name:percent_change_price, data_feature_value:3.514, solution_feature_value:3.3, operator: 01 is_satisfied:False
2017-02-15 21:05:01,973 - logger1 - DEBUG - date:2011-04-29, stock:MMM, feature_name:days_to_next_dividend, data_feature_value:19.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:01,973 - logger1 - DEBUG - date:2011-04-29, stock:MMM, feature_name:percent_return_next_dividend, data_feature_value:0.565785, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:01,973 - logger1 - DEBUG - date:2011-04-29, stock:MMM, feature_name:percent_change_volume_over_last_wek, data_feature_value:112.5314093, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:01,973 - logger1 - DEBUG - date:2011-04-29, stock:AA, feature_name:percent_change_price, data_feature_value:0.354191, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:01,973 - logger1 - DEBUG - date:2011-04-29, stock:AA, feature_name:days_to_next_dividend, data_feature_value:13.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:01,973 - logger1 - DEBUG - date:2011-04-29, stock:AA, feature_name:percent_return_next_dividend, data_feature_value:0.176471, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:01,973 - logger1 - DEBUG - date:2011-04-29, stock:AA, feature_name:percent_change_volume_over_last_wek, data_feature_value:6.565939259, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:01,973 - logger1 - DEBUG - date:2011-04-29, stock:KO, feature_name:percent_change_price, data_feature_value:-0.721118, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:01,988 - logger1 - DEBUG - date:2011-04-29, stock:KO, feature_name:days_to_next_dividend, data_feature_value:45.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:01,988 - logger1 - DEBUG - date:2011-04-29, stock:KO, feature_name:percent_return_next_dividend, data_feature_value:0.696709, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:01,988 - logger1 - DEBUG - date:2011-04-29, stock:KO, feature_name:percent_change_volume_over_last_wek, data_feature_value:124.9143146, solution_feature_value:116.1, operator: 11 is_satisfied:True
2017-02-15 21:05:01,988 - logger1 - DEBUG - date:2011-04-29, stock:XOM, feature_name:percent_change_price, data_feature_value:1.95851, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:01,988 - logger1 - DEBUG - date:2011-04-29, stock:XOM, feature_name:days_to_next_dividend, data_feature_value:12.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:01,988 - logger1 - DEBUG - date:2011-04-29, stock:XOM, feature_name:percent_return_next_dividend, data_feature_value:0.534212, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:01,988 - logger1 - DEBUG - date:2011-04-29, stock:XOM, feature_name:percent_change_volume_over_last_wek, data_feature_value:88.10349999, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:01,988 - logger1 - DEBUG - date:2011-04-29, stock:INTC, feature_name:percent_change_price, data_feature_value:8.32943, solution_feature_value:3.3, operator: 01 is_satisfied:False
2017-02-15 21:05:01,988 - logger1 - DEBUG - date:2011-04-29, stock:INTC, feature_name:days_to_next_dividend, data_feature_value:5.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:01,988 - logger1 - DEBUG - date:2011-04-29, stock:INTC, feature_name:percent_return_next_dividend, data_feature_value:0.777538, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:01,988 - logger1 - DEBUG - date:2011-04-29, stock:INTC, feature_name:percent_change_volume_over_last_wek, data_feature_value:54.25635173, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,004 - logger1 - DEBUG - date:2011-04-29, stock:PFE, feature_name:percent_change_price, data_feature_value:5.11278, solution_feature_value:3.3, operator: 01 is_satisfied:False
2017-02-15 21:05:02,004 - logger1 - DEBUG - date:2011-04-29, stock:PFE, feature_name:days_to_next_dividend, data_feature_value:12.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,004 - logger1 - DEBUG - date:2011-04-29, stock:PFE, feature_name:percent_return_next_dividend, data_feature_value:0.953743, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,004 - logger1 - DEBUG - date:2011-04-29, stock:PFE, feature_name:percent_change_volume_over_last_wek, data_feature_value:43.56393017, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,004 - logger1 - DEBUG - date:2011-04-29, stock:AXP, feature_name:percent_change_price, data_feature_value:4.00509, solution_feature_value:3.3, operator: 01 is_satisfied:False
2017-02-15 21:05:02,004 - logger1 - DEBUG - date:2011-04-29, stock:AXP, feature_name:days_to_next_dividend, data_feature_value:61.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,004 - logger1 - DEBUG - date:2011-04-29, stock:AXP, feature_name:percent_return_next_dividend, data_feature_value:0.366748, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,004 - logger1 - DEBUG - date:2011-04-29, stock:AXP, feature_name:percent_change_volume_over_last_wek, data_feature_value:41.61051838, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,004 - logger1 - DEBUG - date:2011-04-29, stock:PG, feature_name:percent_change_price, data_feature_value:2.88523, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,004 - logger1 - DEBUG - date:2011-04-29, stock:PG, feature_name:days_to_next_dividend, data_feature_value:82.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 21:05:02,004 - logger1 - DEBUG - date:2011-04-29, stock:PG, feature_name:percent_return_next_dividend, data_feature_value:0.816641, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,020 - logger1 - DEBUG - date:2011-04-29, stock:PG, feature_name:percent_change_volume_over_last_wek, data_feature_value:81.58517083, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,020 - logger1 - DEBUG - date:2011-01-28, stock:HPQ, feature_name:percent_change_price, data_feature_value:-2.52731, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,020 - logger1 - DEBUG - date:2011-01-28, stock:HPQ, feature_name:days_to_next_dividend, data_feature_value:45.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,020 - logger1 - DEBUG - date:2011-01-28, stock:HPQ, feature_name:percent_return_next_dividend, data_feature_value:0.175786, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,020 - logger1 - DEBUG - date:2011-01-28, stock:HPQ, feature_name:percent_change_volume_over_last_wek, data_feature_value:1.746352818, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,020 - logger1 - DEBUG - date:2011-01-28, stock:VZ, feature_name:percent_change_price, data_feature_value:2.15023, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,020 - logger1 - DEBUG - date:2011-01-28, stock:VZ, feature_name:days_to_next_dividend, data_feature_value:68.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,020 - logger1 - DEBUG - date:2011-01-28, stock:VZ, feature_name:percent_return_next_dividend, data_feature_value:1.37525, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,020 - logger1 - DEBUG - date:2011-01-28, stock:VZ, feature_name:percent_change_volume_over_last_wek, data_feature_value:14.61798206, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,020 - logger1 - DEBUG - date:2011-01-28, stock:HD, feature_name:percent_change_price, data_feature_value:0.658256, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,035 - logger1 - DEBUG - date:2011-01-28, stock:HD, feature_name:days_to_next_dividend, data_feature_value:39.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,035 - logger1 - DEBUG - date:2011-01-28, stock:HD, feature_name:percent_return_next_dividend, data_feature_value:0.681199, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,035 - logger1 - DEBUG - date:2011-01-28, stock:HD, feature_name:percent_change_volume_over_last_wek, data_feature_value:40.10492615, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,035 - logger1 - DEBUG - date:2011-01-28, stock:CVX, feature_name:percent_change_price, data_feature_value:-0.55384, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,035 - logger1 - DEBUG - date:2011-01-28, stock:CVX, feature_name:days_to_next_dividend, data_feature_value:17.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,035 - logger1 - DEBUG - date:2011-01-28, stock:CVX, feature_name:percent_return_next_dividend, data_feature_value:0.771126, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,035 - logger1 - DEBUG - date:2011-01-28, stock:CVX, feature_name:percent_change_volume_over_last_wek, data_feature_value:52.42922993, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,035 - logger1 - DEBUG - date:2011-01-28, stock:CSCO, feature_name:percent_change_price, data_feature_value:0.431862, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,035 - logger1 - DEBUG - date:2011-01-28, stock:CSCO, feature_name:days_to_next_dividend, data_feature_value:60.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,035 - logger1 - DEBUG - date:2011-01-28, stock:CSCO, feature_name:percent_return_next_dividend, data_feature_value:0.28667, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,035 - logger1 - DEBUG - date:2011-01-28, stock:CSCO, feature_name:percent_change_volume_over_last_wek, data_feature_value:37.15945212, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,051 - logger1 - DEBUG - date:2011-01-28, stock:KRFT, feature_name:percent_change_price, data_feature_value:-2.73973, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,051 - logger1 - DEBUG - date:2011-01-28, stock:KRFT, feature_name:days_to_next_dividend, data_feature_value:60.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,051 - logger1 - DEBUG - date:2011-01-28, stock:KRFT, feature_name:percent_return_next_dividend, data_feature_value:0.949885, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,051 - logger1 - DEBUG - date:2011-01-28, stock:KRFT, feature_name:percent_change_volume_over_last_wek, data_feature_value:35.09104495, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,051 - logger1 - DEBUG - date:2011-01-28, stock:JNJ, feature_name:percent_change_price, data_feature_value:-4.07609, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,051 - logger1 - DEBUG - date:2011-01-28, stock:JNJ, feature_name:days_to_next_dividend, data_feature_value:28.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,051 - logger1 - DEBUG - date:2011-01-28, stock:JNJ, feature_name:percent_return_next_dividend, data_feature_value:0.89985, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,051 - logger1 - DEBUG - date:2011-01-28, stock:JNJ, feature_name:percent_change_volume_over_last_wek, data_feature_value:79.64434703, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,051 - logger1 - DEBUG - date:2011-01-28, stock:BA, feature_name:percent_change_price, data_feature_value:-3.2019, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,051 - logger1 - DEBUG - date:2011-01-28, stock:BA, feature_name:days_to_next_dividend, data_feature_value:12.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,067 - logger1 - DEBUG - date:2011-01-28, stock:BA, feature_name:percent_return_next_dividend, data_feature_value:0.606673, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,067 - logger1 - DEBUG - date:2011-01-28, stock:BA, feature_name:percent_change_volume_over_last_wek, data_feature_value:18.02869553, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,067 - logger1 - DEBUG - date:2011-01-28, stock:IBM, feature_name:percent_change_price, data_feature_value:2.43855, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,067 - logger1 - DEBUG - date:2011-01-28, stock:IBM, feature_name:days_to_next_dividend, data_feature_value:11.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,067 - logger1 - DEBUG - date:2011-01-28, stock:IBM, feature_name:percent_return_next_dividend, data_feature_value:0.408266, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,067 - logger1 - DEBUG - date:2011-01-28, stock:IBM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-9.114797711, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,067 - logger1 - DEBUG - date:2011-01-28, stock:BAC, feature_name:percent_change_price, data_feature_value:-4.5614, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,067 - logger1 - DEBUG - date:2011-01-28, stock:BAC, feature_name:days_to_next_dividend, data_feature_value:33.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,067 - logger1 - DEBUG - date:2011-01-28, stock:BAC, feature_name:percent_return_next_dividend, data_feature_value:0.0735294, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,067 - logger1 - DEBUG - date:2011-01-28, stock:BAC, feature_name:percent_change_volume_over_last_wek, data_feature_value:7.325550716, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,067 - logger1 - DEBUG - date:2011-01-28, stock:WMT, feature_name:percent_change_price, data_feature_value:2.36505, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,067 - logger1 - DEBUG - date:2011-01-28, stock:WMT, feature_name:days_to_next_dividend, data_feature_value:40.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,082 - logger1 - DEBUG - date:2011-01-28, stock:WMT, feature_name:percent_return_next_dividend, data_feature_value:0.652557, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,082 - logger1 - DEBUG - date:2011-01-28, stock:WMT, feature_name:percent_change_volume_over_last_wek, data_feature_value:31.19513006, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,082 - logger1 - DEBUG - date:2011-01-28, stock:DIS, feature_name:percent_change_price, data_feature_value:-1.99294, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,082 - logger1 - DEBUG - date:2011-01-28, stock:DIS, feature_name:days_to_next_dividend, data_feature_value:315.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 21:05:02,082 - logger1 - DEBUG - date:2011-01-28, stock:DIS, feature_name:percent_return_next_dividend, data_feature_value:1.0296, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,082 - logger1 - DEBUG - date:2011-01-28, stock:DIS, feature_name:percent_change_volume_over_last_wek, data_feature_value:16.42745943, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,082 - logger1 - DEBUG - date:2011-01-28, stock:TRV, feature_name:percent_change_price, data_feature_value:1.21509, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,082 - logger1 - DEBUG - date:2011-01-28, stock:TRV, feature_name:days_to_next_dividend, data_feature_value:39.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,082 - logger1 - DEBUG - date:2011-01-28, stock:TRV, feature_name:percent_return_next_dividend, data_feature_value:0.645046, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,082 - logger1 - DEBUG - date:2011-01-28, stock:TRV, feature_name:percent_change_volume_over_last_wek, data_feature_value:95.11061072, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:DD, feature_name:percent_change_price, data_feature_value:3.81916, solution_feature_value:3.3, operator: 01 is_satisfied:False
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:DD, feature_name:days_to_next_dividend, data_feature_value:14.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:DD, feature_name:percent_return_next_dividend, data_feature_value:0.815271, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:DD, feature_name:percent_change_volume_over_last_wek, data_feature_value:77.38273235, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:UTX, feature_name:percent_change_price, data_feature_value:1.45776, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:UTX, feature_name:days_to_next_dividend, data_feature_value:19.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:UTX, feature_name:percent_return_next_dividend, data_feature_value:0.528061, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:UTX, feature_name:percent_change_volume_over_last_wek, data_feature_value:43.06570194, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:MRK, feature_name:percent_change_price, data_feature_value:-2.70668, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:MRK, feature_name:days_to_next_dividend, data_feature_value:42.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:MRK, feature_name:percent_return_next_dividend, data_feature_value:1.14908, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:MRK, feature_name:percent_change_volume_over_last_wek, data_feature_value:-16.06471893, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:GE, feature_name:percent_change_price, data_feature_value:1.35474, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,098 - logger1 - DEBUG - date:2011-01-28, stock:GE, feature_name:days_to_next_dividend, data_feature_value:17.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,113 - logger1 - DEBUG - date:2011-01-28, stock:GE, feature_name:percent_return_next_dividend, data_feature_value:0.693069, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,113 - logger1 - DEBUG - date:2011-01-28, stock:GE, feature_name:percent_change_volume_over_last_wek, data_feature_value:-2.712025131, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,113 - logger1 - DEBUG - date:2011-01-28, stock:MSFT, feature_name:percent_change_price, data_feature_value:-0.963597, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,113 - logger1 - DEBUG - date:2011-01-28, stock:MSFT, feature_name:days_to_next_dividend, data_feature_value:18.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,113 - logger1 - DEBUG - date:2011-01-28, stock:MSFT, feature_name:percent_return_next_dividend, data_feature_value:0.576577, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,113 - logger1 - DEBUG - date:2011-01-28, stock:MSFT, feature_name:percent_change_volume_over_last_wek, data_feature_value:107.8338068, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,113 - logger1 - DEBUG - date:2011-01-28, stock:MCD, feature_name:percent_change_price, data_feature_value:-1.3064, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 21:05:02,113 - logger1 - DEBUG - date:2011-01-28, stock:MCD, feature_name:days_to_next_dividend, data_feature_value:28.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 21:05:02,113 - logger1 - DEBUG - date:2011-01-28, stock:MCD, feature_name:percent_return_next_dividend, data_feature_value:0.832424, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 21:05:02,113 - logger1 - DEBUG - date:2011-01-28, stock:MCD, feature_name:percent_change_volume_over_last_wek, data_feature_value:16.67247638, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 21:05:02,113 - logger1 - DEBUG - date:2011-01-28, stock:CAT, feature_name:percent_change_price, data_feature_value:3.20354, solution_feature_value:3.3, operator: 01 is_satisfied:True
